,Brand,Result
4285,Apple, button home stick working
4286,Apple, phone call use nokia
4287,Nokia, nice semismart evry a
4288,Apple, phone call use nokia
4289,Apple, phone call use nokia
4290,Apple, love sonand jut movil
4291,Apple, phone call use nokia
4292,Apple, phone call use nokia
4293,Apple, scratch condition scratched dent
4294,Apple, product excellent seller price
4295,Apple, phone call use nokia
4296,Apple, description  turbo blackunlocked
4297,Apple, fine perfectly work working
4298,Apple, product purchace excellent great
4299,Nokia, excellent ver ad en
4300,Apple, product excellent seller price
4301,Apple, phone call use nokia
4302,Apple, activating verizon cellmania activate
4303,Apple, phone call use nokia
4304,Apple, c verizon inspection knockoff
4305,Apple, great evening nonsmartphone fried
4306,Apple, done job nice well
4307,Apple, shame amazing making stopped
4308,Nokia, work great amazing look
4309,Apple, resolved sincere threeyear doupdate
4310,Apple, phone call use nokia
4311,Apple, product excellent responsable great
4312,Apple, shipping fast shippinggreat advertized
4313,Apple, intrest modelwow doubtmanny depina
4314,Apple, scratch condition scratched dent
4315,Nokia, great wonderful  
4316,Apple, phone call use nokia
4317,Apple, vender iphone party original
4318,Apple, phone call use nokia
4319,Apple, update lady water via
4320,Apple, phone call use nokia
4321,Apple, son christmas gift clam
4322,Apple, phone call use nokia
4323,Apple, friend bought dated paid
4324,Apple, phone call use nokia
4325,Apple, facebook upgrade twitter beggining
4326,Apple, ross broken broke disatisfied
4327,Apple, shipping fast shippinggreat advertized
4328,Apple, phone call use nokia
4329,Apple, draining specific received posting
4330,Nokia, great wonderful  
4331,Apple, droid x iphone suggested
4332,Apple, ross broken broke disatisfied
4333,Apple, unlocked alows freedom supposed
4334,Apple, phone call use nokia
4335,Apple, price sorry kid great
4336,Apple, kudos description newtome cane
4337,Apple, phone call use nokia
4338,Apple, scratch condition scratched dent
4339,Apple, phone call use nokia
4340,Apple, description  turbo blackunlocked
4341,Apple, charger cord later charging
4342,Apple, condition ordering thank listed
4343,Apple, daughter teenage hank father
4344,Apple, white rebooted weeks turn
4345,Apple, phone call use nokia
4346,Apple, charging unusedso generated port
4347,Apple, verizon cdma plzz waste
4348,Apple, phone call use nokia
4349,Apple, expected everything flight packed
4350,Apple, nice semismart evry a
4351,Apple, verizon cdma plzz waste
4352,Apple, condition arrived packaged incomplete
4353,Apple, phone call use nokia
4354,Nokia, excellent ver ad en
4355,Apple, phone call use nokia
4356,Apple, apple told amazon girlfriend
4357,Apple, grandma came learn time
4358,Apple, battery life hr lasted
4359,Apple, love sonand jut movil
4360,Apple, thanks work great far
4361,Apple, brand new happywith wrap
4362,Apple, brotherinlaw baught scraches scared
4363,Apple, shipping fast shippinggreat advertized
4364,Apple, verizon cdma plzz waste
4365,Apple, phone call use nokia
4366,Apple, gift grandson nephew shipperthank
4367,Apple, resolved sincere threeyear doupdate
4368,Apple, phone call use nokia
4369,Apple, sent shopcelldeals b issuesgot
4370,Apple, interuption meso interneti prob
4371,Apple, amazingit iphoneand tmoible haha
4372,Apple, stoled ihad new happy
4373,Apple, delivered verizonupdated guessing obvious
4374,Apple, charger cord later charging
4375,Apple, draining specific received posting
4376,Apple, cracked recibio se wasis
4377,Apple, kudos description newtome cane
4378,Apple, delivery quick item arrived
4379,Apple, phone call use nokia
4380,Apple, phone call use nokia
4381,Apple, phone call use nokia
4382,Apple, love newborn baby best
4383,Apple, phone call use nokia
4384,Apple, happy alias enjoyed dougther
4385,Apple, phone call use nokia
4386,Apple, stoled ihad new happy
4387,Apple, condition thank discription perfect
4388,Apple, phone call use nokia
4389,Apple, scratch condition scratched dent
4390,Nokia, fine perfectly work working
4391,Apple, faster slow space pretty
4392,Apple, freeze freezing texter slow
4393,Apple, phone call use nokia
4394,Apple, phone call use nokia
4395,Apple, camera front solution picture
4396,Apple, love newborn bold baby
4397,Apple, expected expectation promised everithing
4398,Apple, phone call use nokia
4399,Apple, activating verizon cellmania activate
4400,Apple, activating verizon cellmania activate
4401,Apple, great   
4402,Apple, phone call use nokia
4403,Apple, phone call use nokia
4404,Apple, phone call use nokia
4405,Nokia, thanks work great far
4406,Apple, verizon cdma plzz waste
4407,Apple, box headphone original came
4408,Apple, charger bottom damage charging
4409,Apple, phone call use nokia
4410,Apple, activating verizon cellmania activate
4411,Apple, condition arrived packaged incomplete
4412,Apple, stoled ihad new happy
4413,Apple, condition thank discription perfect
4414,Apple, phone call use nokia
4415,Apple, charge charged charging charger
4416,Apple, condition thank discription perfect
4417,Nokia, love sonand jut movil
4418,Apple, tmobile commenting estonian daysafter
4419,Apple, shipping fast shipped shipment
4420,Apple, shape affordable onff reopen
4421,Apple, verizon periodically promise agian
4422,Apple, verizon cdma plzz waste
4423,Apple, price sorry kid great
4424,Apple, scratch condition scratched dent
4425,Apple, sent shopcelldeals b issuesgot
4426,Apple, c verizon inspection knockoff
4427,Apple, love newborn baby best
4428,Apple, c verizon inspection knockoff
4429,Apple, phone call use nokia
4430,Apple, phone call use nokia
4431,Apple, kitkat lollipop upgrade soo
4432,Apple, phone call use nokia
4433,Apple, phone call use nokia
4434,Apple, phone call use nokia
4435,Apple, phone call use nokia
4436,Apple, button home stick working
4437,Apple, phone call use nokia
4438,Apple, price sorry kid great
4439,Nokia, great evening nonsmartphone fried
4440,Apple, stoled ihad new happy
4441,Apple, glitch like minor annoying
4442,Apple, phone call use nokia
4443,Nokia, work great amazing look
4444,Nokia, thank   
4445,Apple, scratch condition scratched dent
4446,Apple, described exactly thank expediting
4447,Apple, white black blue color
4448,Apple, cc sinceholds longwifi unblocked
4449,Apple, phone call use nokia
4450,Apple, probs perfect date love
4451,Apple, product excellent seller price
4452,Apple, phone call use nokia
4453,Apple, home button althought assisted
4454,Nokia, good fone oh clean
4455,Nokia, thanks work great far
4456,Apple, delivered verizonupdated guessing obvious
4457,Apple, probs perfect date love
4458,Apple, described exactly thank expediting
4459,Apple, friend bought dated paid
4460,Apple, faster slow space pretty
4461,Apple, phone call use nokia
4462,Nokia, good fone oh clean
4463,Apple, phone call use nokia
4464,Apple, phone call use nokia
4465,Apple, scratch condition scratched dent
4466,Apple, phone call use nokia
4467,Apple, stoled ihad new happy
4468,Apple, charger cord later charging
4469,Apple, expected expectation promised everithing
4470,Apple, phone call use nokia
4471,Apple, shipping fast shippinggreat advertized
4472,Apple, phone call use nokia
4473,Apple, phone call use nokia
4474,Apple, love pink fori phonevery
4475,Apple, christmas husband present mom
4476,Apple, verizon cdma plzz waste
4477,Apple, awesome thanks seller shipping
4478,Apple, shipping fast shipped shipment
4479,Apple, brand new happywith wrap
4480,Apple, cracked recibio se wasis
4481,Apple, phone call use nokia
4482,Apple, camera front solution picture
4483,Nokia, excellent ver ad en
4484,Apple, probs perfect date love
4485,Apple, phone call use nokia
4486,Apple, barcode cozy gb incluye
4487,Apple, cc sinceholds longwifi unblocked
4488,Apple, activating verizon cellmania activate
4489,Apple, excellent ver ad en
4490,Apple, phone call use nokia
4491,Apple, aplications month  
4492,Nokia, great friend  
4493,Apple, condition ordering thank listed
4494,Apple, delivery quick item arrived
4495,Apple, kudos description newtome cane
4496,Apple, grandma came learn time
4497,Apple, monsterbuyback refurbrished gift carrieri
4498,Apple, refurbished shame fool looked
4499,Apple, resolved sincere threeyear doupdate
4500,Apple, scratch condition scratched dent
4501,Nokia, perfect perfecto veri thank
4502,Apple, charge charged charging charger
4503,Apple, condition ordering thank listed
4504,Apple, mom dad son father
4505,Apple, intrest modelwow doubtmanny depina
4506,Apple, stoled ihad new happy
4507,Apple, intrest modelwow doubtmanny depina
4508,Nokia, good fone oh clean
4509,Apple, refurbished shame fool looked
4510,Apple, amazingit iphoneand tmoible haha
4511,Apple, stoled ihad new happy
4512,Apple, phone call use nokia
4513,Apple, phone call use nokia
4514,Apple, phone call use nokia
4515,Apple, phone call use nokia
4516,Nokia, love newborn bold baby
4517,Apple, scratch condition scratched dent
4518,Nokia, love newborn bold baby
4519,Apple, advertized strongly stock forward
4520,Apple, shipping fast shipped shipment
4521,Apple, product purchace excellent great
4522,Apple, condition ordering thank listed
4523,Apple, worried fly conditionit gs
4524,Apple, sim dual slot card
4525,Apple, delivery product arrived apreciated
4526,Apple, white black blue color
4527,Apple, phone call use nokia
4528,Apple, phone call use nokia
4529,Apple, specified purple scheduled e
4530,Apple, phone call use nokia
4531,Apple, condition ordering thank listed
4532,Apple, product excellent seller price
4533,Apple, phone call use nokia
4534,Apple, phone call use nokia
4535,Apple, birthday daughter sadness expectations
4536,Apple, keyboard pad key embracement
4537,Apple, condition ordering thank listed
4538,Apple, delivered verizonupdated guessing obvious
4539,Apple, button home stick working
4540,Apple, phone call use nokia
4541,Apple, price sorry kid great
4542,Nokia, great evening nonsmartphone fried
4543,Apple, stoled ihad new happy
4544,Apple, glitch like minor annoying
4545,Apple, phone call use nokia
4546,Nokia, work great amazing look
4547,Apple, shipping fast shipped shipment
4548,Nokia, excellent ver ad en
4549,Apple, phone call use nokia
4550,Apple, apple told amazon girlfriend
4551,Apple, grandma came learn time
4552,Apple, battery life hr lasted
4553,Apple, love sonand jut movil
4554,Apple, thanks work great far
4555,Apple, phone call use nokia
4556,Apple, verizon cdma plzz waste
4557,Apple, box headphone original came
4558,Apple, charger bottom damage charging
4559,Apple, phone call use nokia
4560,Apple, activating verizon cellmania activate
4561,Apple, phone call use nokia
4562,Nokia, excellent ver ad en
4563,Apple, product excellent seller price
4564,Apple, phone call use nokia
4565,Apple, activating verizon cellmania activate
4566,Apple, phone call use nokia
4567,Apple, c verizon inspection knockoff
4568,Nokia, thank   
4569,Apple, scratch condition scratched dent
4570,Apple, described exactly thank expediting
4571,Apple, white black blue color
4572,Apple, cc sinceholds longwifi unblocked
4573,Apple, phone call use nokia
4574,Apple, probs perfect date love
4575,Apple, product excellent seller price
4576,Apple, phone call use nokia
4577,Apple, done job nice well
4578,Apple, shame amazing making stopped
4579,Nokia, work great amazing look
4580,Apple, resolved sincere threeyear doupdate
4581,Apple, phone call use nokia
4582,Apple, product excellent responsable great
4583,Apple, shipping fast shippinggreat advertized
4584,Apple, intrest modelwow doubtmanny depina
4585,Apple, draining specific received posting
4586,Apple, mom dad son father
4587,Apple, intrest modelwow doubtmanny depina
4588,Apple, stoled ihad new happy
4589,Apple, intrest modelwow doubtmanny depina
4590,Nokia, good fone oh clean
4591,Apple, refurbished shame fool looked
4592,Apple, amazingit iphoneand tmoible haha
4593,Apple, stoled ihad new happy
4594,Apple, charging unusedso generated port
4595,Apple, shipping fast shippinggreat advertized
4596,Apple, phone call use nokia
4597,Apple, phone call use nokia
4598,Apple, love pink fori phonevery
4599,Apple, christmas husband present mom
4600,Apple, verizon cdma plzz waste
4601,Apple, awesome thanks seller shipping
4602,Apple, phone call use nokia
4603,Apple, phone call use nokia
4604,Apple, scratch condition scratched dent
4605,Apple, product excellent seller price
4606,Apple, phone call use nokia
4607,Apple, description  turbo blackunlocked
4608,Apple, fine perfectly work working
4609,Apple, brand new happywith wrap
4610,Apple, phone call use nokia
4611,Apple, shipping fast shippinggreat advertized
4612,Apple, verizon cdma plzz waste
4613,Apple, phone call use nokia
4614,Apple, gift grandson nephew shipperthank
4615,Apple, resolved sincere threeyear doupdate
4616,Apple, phone call use nokia
4617,Apple, sent shopcelldeals b issuesgot
4618,Apple, activating verizon cellmania activate
4619,Apple, excellent ver ad en
4620,Apple, phone call use nokia
4621,Apple, aplications month  
4622,Nokia, great friend  
4623,Apple, condition ordering thank listed
4624,Apple, sim dual slot card
4625,Apple, description  turbo blackunlocked
4626,Apple, charger cord later charging
4627,Apple, condition ordering thank listed
4628,Apple, daughter teenage hank father
4629,Apple, white rebooted weeks turn
4630,Apple, phone call use nokia
4631,Apple, phone call use nokia
4632,Nokia, great friend  
4633,Apple, droid x iphone suggested
4634,Apple, ross broken broke disatisfied
4635,Apple, unlocked alows freedom supposed
4636,Apple, phone call use nokia
4637,Apple, price sorry kid great
4638,Apple, kudos description newtome cane
4639,Apple, phone call use nokia
4640,Apple, scratch condition scratched dent
4641,Apple, brand new happywith wrap
4642,Apple, cracked recibio se wasis
